DateTime,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-04 09:17:38,4370479c731a,reverse-proxy-api-1,4370479c731a,141.22%,"250.2MiB / 1GiB",24.43%,"231MB / 136MB","0B / 0B",60
2025-03-04 09:17:48,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,15.55%,"2.44GiB / 15.51GiB",15.74%,"131MB / 74.1MB","0B / 0B",1430
2025-03-04 09:17:48,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,23.88%,"2.423GiB / 15.51GiB",15.62%,"131MB / 74.1MB","0B / 0B",1430
2025-03-04 09:17:48,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,13.66%,"2.459GiB / 15.51GiB",15.85%,"131MB / 74MB","0B / 0B",1430
2025-03-04 09:17:48,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,13.10%,"124.7MiB / 15.51GiB",0.78%,"339MB / 397MB","0B / 0B",41
2025-03-04 09:17:48,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.64%,"705.7MiB / 15.51GiB",4.44%,"49.3MB / 260MB","0B / 0B",253
2025-03-04 09:17:48,4370479c731a,reverse-proxy-api-1,4370479c731a,136.98%,"251.5MiB / 1GiB",24.56%,"235MB / 138MB","0B / 0B",60
2025-03-04 09:18:01,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,18.09%,"2.483GiB / 15.51GiB",16.01%,"132MB / 75MB","0B / 0B",1430
2025-03-04 09:18:01,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,13.34%,"2.466GiB / 15.51GiB",15.90%,"132MB / 75.1MB","0B / 0B",1430
2025-03-04 09:18:01,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,20.79%,"2.483GiB / 15.51GiB",16.01%,"132MB / 74.9MB","0B / 0B",1430
2025-03-04 09:18:01,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,25.47%,"128MiB / 15.51GiB",0.81%,"343MB / 402MB","0B / 0B",41
2025-03-04 09:18:01,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.28%,"706.5MiB / 15.51GiB",4.45%,"49.8MB / 260MB","0B / 0B",253
2025-03-04 09:18:01,4370479c731a,reverse-proxy-api-1,4370479c731a,137.08%,"246.4MiB / 1GiB",24.06%,"238MB / 140MB","0B / 0B",60
2025-03-04 09:18:13,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,56.59%,"2.518GiB / 15.51GiB",16.24%,"132MB / 75.9MB","0B / 0B",1430
2025-03-04 09:18:13,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,32.11%,"2.529GiB / 15.51GiB",16.31%,"132MB / 76MB","0B / 0B",1430
2025-03-04 09:18:13,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,20.83%,"2.522GiB / 15.51GiB",16.26%,"132MB / 75.8MB","0B / 0B",1430
2025-03-04 09:18:13,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,11.26%,"131MiB / 15.51GiB",0.82%,"348MB / 407MB","0B / 0B",41
2025-03-04 09:18:13,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,64.55%,"707.6MiB / 15.51GiB",4.46%,"50.3MB / 260MB","0B / 0B",253
2025-03-04 09:18:13,4370479c731a,reverse-proxy-api-1,4370479c731a,140.96%,"246.3MiB / 1GiB",24.05%,"241MB / 141MB","0B / 0B",60
2025-03-04 09:18:24,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,28.93%,"2.522GiB / 15.51GiB",16.27%,"133MB / 76.8MB","0B / 0B",1430
2025-03-04 09:18:24,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,24.62%,"2.528GiB / 15.51GiB",16.30%,"133MB / 76.9MB","0B / 0B",1430
2025-03-04 09:18:24,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,32.04%,"2.532GiB / 15.51GiB",16.33%,"133MB / 76.7MB","0B / 0B",1430
2025-03-04 09:18:24,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,42.02%,"134.7MiB / 15.51GiB",0.85%,"352MB / 412MB","0B / 0B",41
2025-03-04 09:18:24,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.61%,"707.7MiB / 15.51GiB",4.46%,"50.7MB / 261MB","0B / 0B",252
2025-03-04 09:18:24,4370479c731a,reverse-proxy-api-1,4370479c731a,140.60%,"250.2MiB / 1GiB",24.44%,"244MB / 143MB","0B / 0B",60
2025-03-04 09:18:36,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,21.24%,"2.529GiB / 15.51GiB",16.31%,"134MB / 77.8MB","0B / 0B",1430
2025-03-04 09:18:36,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,22.90%,"2.549GiB / 15.51GiB",16.44%,"134MB / 77.8MB","0B / 0B",1430
2025-03-04 09:18:36,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,29.03%,"2.568GiB / 15.51GiB",16.56%,"133MB / 77.7MB","0B / 0B",1430
2025-03-04 09:18:36,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,9.13%,"136.1MiB / 15.51GiB",0.86%,"356MB / 417MB","0B / 0B",41
2025-03-04 09:18:36,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.79%,"708.3MiB / 15.51GiB",4.46%,"51.2MB / 261MB","0B / 0B",252
2025-03-04 09:18:36,4370479c731a,reverse-proxy-api-1,4370479c731a,130.74%,"254.1MiB / 1GiB",24.82%,"247MB / 145MB","0B / 0B",60
2025-03-04 09:18:46,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,16.30%,"2.548GiB / 15.51GiB",16.43%,"134MB / 78.7MB","0B / 0B",1430
2025-03-04 09:18:46,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,15.83%,"2.563GiB / 15.51GiB",16.53%,"134MB / 78.8MB","0B / 0B",1433
2025-03-04 09:18:46,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,16.21%,"2.591GiB / 15.51GiB",16.71%,"134MB / 78.6MB","0B / 0B",1434
2025-03-04 09:18:46,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,9.96%,"138.7MiB / 15.51GiB",0.87%,"361MB / 422MB","0B / 0B",41
2025-03-04 09:18:46,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.36%,"709.2MiB / 15.51GiB",4.47%,"51.7MB / 261MB","0B / 0B",252
2025-03-04 09:18:46,4370479c731a,reverse-proxy-api-1,4370479c731a,139.40%,"256.7MiB / 1GiB",25.07%,"250MB / 147MB","0B / 0B",60
2025-03-04 09:18:59,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,13.25%,"2.561GiB / 15.51GiB",16.52%,"135MB / 79.7MB","0B / 0B",1430
2025-03-04 09:18:59,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,13.19%,"2.578GiB / 15.51GiB",16.63%,"135MB / 79.7MB","0B / 0B",1430
2025-03-04 09:18:59,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,25.23%,"2.619GiB / 15.51GiB",16.89%,"135MB / 79.6MB","0B / 0B",1430
2025-03-04 09:18:59,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,10.79%,"138.6MiB / 15.51GiB",0.87%,"365MB / 427MB","0B / 0B",41
2025-03-04 09:18:59,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.15%,"709.8MiB / 15.51GiB",4.47%,"52.2MB / 261MB","0B / 0B",252
2025-03-04 09:18:59,4370479c731a,reverse-proxy-api-1,4370479c731a,140.09%,"259.3MiB / 1GiB",25.32%,"253MB / 148MB","0B / 0B",60
2025-03-04 09:19:11,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,20.73%,"2.595GiB / 15.51GiB",16.73%,"135MB / 80.6MB","0B / 0B",1430
2025-03-04 09:19:11,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,14.50%,"2.591GiB / 15.51GiB",16.70%,"135MB / 80.7MB","0B / 0B",1430
2025-03-04 09:19:11,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,15.28%,"2.645GiB / 15.51GiB",17.06%,"135MB / 80.5MB","0B / 0B",1430
2025-03-04 09:19:11,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,11.74%,"138.8MiB / 15.51GiB",0.87%,"369MB / 432MB","0B / 0B",41
2025-03-04 09:19:11,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.90%,"710.8MiB / 15.51GiB",4.48%,"52.6MB / 261MB","0B / 0B",253
2025-03-04 09:19:11,4370479c731a,reverse-proxy-api-1,4370479c731a,141.86%,"260.8MiB / 1GiB",25.47%,"256MB / 150MB","0B / 0B",60
2025-03-04 09:19:21,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,15.79%,"2.614GiB / 15.51GiB",16.86%,"136MB / 81.5MB","0B / 0B",1430
2025-03-04 09:19:21,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,16.54%,"2.616GiB / 15.51GiB",16.87%,"136MB / 81.6MB","0B / 0B",1430
2025-03-04 09:19:21,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,19.27%,"2.672GiB / 15.51GiB",17.23%,"136MB / 81.4MB","0B / 0B",1430
2025-03-04 09:19:21,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,12.56%,"139.1MiB / 15.51GiB",0.88%,"374MB / 437MB","0B / 0B",41
2025-03-04 09:19:21,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.25%,"703.7MiB / 15.51GiB",4.43%,"53.1MB / 261MB","0B / 0B",253
2025-03-04 09:19:21,4370479c731a,reverse-proxy-api-1,4370479c731a,138.25%,"262.2MiB / 1GiB",25.60%,"259MB / 152MB","0B / 0B",60
2025-03-04 09:19:34,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,19.66%,"2.638GiB / 15.51GiB",17.01%,"137MB / 82.4MB","0B / 0B",1430
2025-03-04 09:19:34,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,14.10%,"2.639GiB / 15.51GiB",17.02%,"137MB / 82.5MB","0B / 0B",1430
2025-03-04 09:19:34,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,26.63%,"2.719GiB / 15.51GiB",17.53%,"137MB / 82.3MB","0B / 0B",1430
2025-03-04 09:19:34,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,50.26%,"139.3MiB / 15.51GiB",0.88%,"378MB / 442MB","0B / 0B",41
2025-03-04 09:19:34,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.75%,"703.7MiB / 15.51GiB",4.43%,"53.6MB / 261MB","0B / 0B",253
2025-03-04 09:19:34,4370479c731a,reverse-proxy-api-1,4370479c731a,130.85%,"257.7MiB / 1GiB",25.16%,"262MB / 154MB","0B / 0B",60
2025-03-04 09:19:46,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,10.49%,"2.654GiB / 15.51GiB",17.12%,"137MB / 83.3MB","0B / 0B",1430
2025-03-04 09:19:46,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,16.15%,"2.65GiB / 15.51GiB",17.09%,"137MB / 83.3MB","0B / 0B",1430
2025-03-04 09:19:46,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,12.05%,"2.744GiB / 15.51GiB",17.69%,"137MB / 83.2MB","0B / 0B",1430
2025-03-04 09:19:46,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,40.11%,"139.2MiB / 15.51GiB",0.88%,"382MB / 447MB","0B / 0B",41
2025-03-04 09:19:46,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,2.99%,"704.5MiB / 15.51GiB",4.44%,"54.1MB / 261MB","0B / 0B",253
2025-03-04 09:19:46,4370479c731a,reverse-proxy-api-1,4370479c731a,138.15%,"257.6MiB / 1GiB",25.16%,"265MB / 155MB","0B / 0B",60
2025-03-04 09:19:57,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,11.19%,"2.666GiB / 15.51GiB",17.19%,"138MB / 84.2MB","0B / 0B",1430
2025-03-04 09:19:57,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,11.64%,"2.679GiB / 15.51GiB",17.28%,"138MB / 84.2MB","0B / 0B",1430
2025-03-04 09:19:57,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,10.96%,"2.778GiB / 15.51GiB",17.91%,"138MB / 84.1MB","0B / 0B",1430
2025-03-04 09:19:57,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,32.72%,"139.3MiB / 15.51GiB",0.88%,"386MB / 452MB","0B / 0B",41
2025-03-04 09:19:57,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.15%,"705.3MiB / 15.51GiB",4.44%,"54.5MB / 261MB","0B / 0B",253
2025-03-04 09:19:57,4370479c731a,reverse-proxy-api-1,4370479c731a,136.27%,"257.4MiB / 1GiB",25.13%,"268MB / 157MB","0B / 0B",60
2025-03-04 09:20:09,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,12.87%,"2.698GiB / 15.51GiB",17.40%,"139MB / 85.1MB","0B / 0B",1430
2025-03-04 09:20:09,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,23.14%,"2.724GiB / 15.51GiB",17.56%,"139MB / 85.1MB","0B / 0B",1430
2025-03-04 09:20:09,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,23.62%,"2.804GiB / 15.51GiB",18.08%,"138MB / 85MB","0B / 0B",1430
2025-03-04 09:20:09,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,16.47%,"139MiB / 15.51GiB",0.88%,"391MB / 457MB","0B / 0B",41
2025-03-04 09:20:09,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.75%,"706MiB / 15.51GiB",4.45%,"55MB / 262MB","0B / 0B",253
2025-03-04 09:20:09,4370479c731a,reverse-proxy-api-1,4370479c731a,140.20%,"261.1MiB / 1GiB",25.50%,"271MB / 159MB","0B / 0B",60
2025-03-04 09:20:20,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,14.33%,"2.739GiB / 15.51GiB",17.66%,"139MB / 86MB","0B / 0B",1432
2025-03-04 09:20:20,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,11.97%,"2.777GiB / 15.51GiB",17.91%,"139MB / 86MB","0B / 0B",1430
2025-03-04 09:20:20,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,12.42%,"2.811GiB / 15.51GiB",18.12%,"139MB / 85.9MB","0B / 0B",1430
2025-03-04 09:20:20,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,13.73%,"139.3MiB / 15.51GiB",0.88%,"395MB / 462MB","0B / 0B",41
2025-03-04 09:20:20,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.72%,"706.4MiB / 15.51GiB",4.45%,"55.5MB / 262MB","0B / 0B",251
2025-03-04 09:20:20,4370479c731a,reverse-proxy-api-1,4370479c731a,141.42%,"256MiB / 1GiB",25.00%,"274MB / 161MB","0B / 0B",60
2025-03-04 09:20:32,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,15.33%,"2.795GiB / 15.51GiB",18.02%,"140MB / 86.9MB","0B / 0B",1431
2025-03-04 09:20:32,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,24.69%,"2.845GiB / 15.51GiB",18.35%,"140MB / 86.9MB","0B / 0B",1430
2025-03-04 09:20:32,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,14.01%,"2.815GiB / 15.51GiB",18.15%,"140MB / 86.8MB","0B / 0B",1430
2025-03-04 09:20:32,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,13.82%,"139.3MiB / 15.51GiB",0.88%,"399MB / 467MB","0B / 0B",41
2025-03-04 09:20:32,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.88%,"708.9MiB / 15.51GiB",4.46%,"55.9MB / 262MB","0B / 0B",251
2025-03-04 09:20:32,4370479c731a,reverse-proxy-api-1,4370479c731a,142.34%,"266.8MiB / 1GiB",26.05%,"277MB / 162MB","0B / 0B",60
2025-03-04 09:20:44,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,11.67%,"2.844GiB / 15.51GiB",18.34%,"140MB / 87.7MB","0B / 0B",1430
2025-03-04 09:20:44,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,12.13%,"2.887GiB / 15.51GiB",18.61%,"140MB / 87.8MB","0B / 0B",1430
2025-03-04 09:20:44,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,12.12%,"2.82GiB / 15.51GiB",18.19%,"140MB / 87.7MB","0B / 0B",1430
2025-03-04 09:20:44,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,36.71%,"139.1MiB / 15.51GiB",0.88%,"403MB / 472MB","0B / 0B",41
2025-03-04 09:20:44,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.41%,"711.7MiB / 15.51GiB",4.48%,"56.4MB / 262MB","0B / 0B",251
2025-03-04 09:20:44,4370479c731a,reverse-proxy-api-1,4370479c731a,141.38%,"266.4MiB / 1GiB",26.01%,"280MB / 164MB","0B / 0B",60
2025-03-04 09:20:55,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,11.86%,"2.877GiB / 15.51GiB",18.55%,"141MB / 88.6MB","0B / 0B",1430
2025-03-04 09:20:55,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,11.22%,"2.926GiB / 15.51GiB",18.87%,"141MB / 88.7MB","0B / 0B",1430
2025-03-04 09:20:55,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,11.20%,"2.824GiB / 15.51GiB",18.21%,"141MB / 88.5MB","0B / 0B",1430
2025-03-04 09:20:55,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,43.39%,"139.2MiB / 15.51GiB",0.88%,"408MB / 477MB","0B / 0B",41
2025-03-04 09:20:55,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.42%,"715.6MiB / 15.51GiB",4.51%,"56.9MB / 262MB","0B / 0B",251
