DateTime,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-04 08:14:03,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,27.19%,"3.593GiB / 15.51GiB",23.17%,"108MB / 35MB","0B / 0B",1436
2025-03-04 08:14:03,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,42.84%,"105.3MiB / 15.51GiB",0.66%,"59.9MB / 70MB","0B / 0B",40
2025-03-04 08:14:03,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,1.45%,"736.7MiB / 15.51GiB",4.64%,"5.41MB / 83.7MB","0B / 0B",239
2025-03-04 08:14:03,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,143.69%,"137.9MiB / 1GiB",13.47%,"40.8MB / 23.7MB","0B / 0B",60
2025-03-04 08:14:15,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,20.94%,"3.699GiB / 15.51GiB",23.85%,"110MB / 37.5MB","0B / 0B",1431
2025-03-04 08:14:15,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,52.16%,"105.8MiB / 15.51GiB",0.67%,"64.6MB / 75.5MB","0B / 0B",40
2025-03-04 08:14:15,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,1.18%,"738.4MiB / 15.51GiB",4.65%,"5.59MB / 83.8MB","0B / 0B",239
2025-03-04 08:14:15,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,138.45%,"140.7MiB / 1GiB",13.74%,"44.2MB / 25.7MB","0B / 0B",60
2025-03-04 08:14:26,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,20.47%,"3.802GiB / 15.51GiB",24.52%,"111MB / 40MB","0B / 0B",1435
2025-03-04 08:14:26,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,10.54%,"105.4MiB / 15.51GiB",0.66%,"69.3MB / 81MB","0B / 0B",40
2025-03-04 08:14:26,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,1.79%,"739.9MiB / 15.51GiB",4.66%,"5.75MB / 83.8MB","0B / 0B",240
2025-03-04 08:14:26,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,142.32%,"134MiB / 1GiB",13.08%,"47.5MB / 27.6MB","0B / 0B",60
2025-03-04 08:14:38,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,26.10%,"3.877GiB / 15.51GiB",25.00%,"113MB / 42.6MB","0B / 0B",1432
2025-03-04 08:14:38,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,11.30%,"105.6MiB / 15.51GiB",0.66%,"74.1MB / 86.7MB","0B / 0B",40
2025-03-04 08:14:38,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,6.45%,"741.4MiB / 15.51GiB",4.67%,"5.92MB / 83.9MB","0B / 0B",239
2025-03-04 08:14:38,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,143.27%,"133.7MiB / 1GiB",13.06%,"50.9MB / 29.6MB","0B / 0B",60
2025-03-04 08:14:50,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,20.99%,"3.986GiB / 15.51GiB",25.70%,"115MB / 45.2MB","0B / 0B",1431
2025-03-04 08:14:50,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,54.80%,"105.9MiB / 15.51GiB",0.67%,"78.8MB / 92.2MB","0B / 0B",40
2025-03-04 08:14:50,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,3.02%,"742.6MiB / 15.51GiB",4.68%,"6.1MB / 83.9MB","0B / 0B",239
2025-03-04 08:14:50,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,141.82%,"133.1MiB / 1GiB",13.00%,"54.3MB / 31.6MB","0B / 0B",60
2025-03-04 08:15:01,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,21.48%,"4.145GiB / 15.51GiB",26.73%,"117MB / 47.7MB","0B / 0B",1431
2025-03-04 08:15:01,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,27.45%,"105.7MiB / 15.51GiB",0.67%,"83.4MB / 97.7MB","0B / 0B",40
2025-03-04 08:15:01,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,1.77%,"743.9MiB / 15.51GiB",4.68%,"6.26MB / 84MB","0B / 0B",239
2025-03-04 08:15:01,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,141.37%,"134.7MiB / 1GiB",13.15%,"57.6MB / 33.5MB","0B / 0B",60
2025-03-04 08:15:14,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,22.22%,"4.29GiB / 15.51GiB",27.66%,"119MB / 50.3MB","0B / 0B",1431
2025-03-04 08:15:14,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,11.49%,"105.6MiB / 15.51GiB",0.66%,"88.1MB / 103MB","0B / 0B",40
2025-03-04 08:15:14,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,1.11%,"744.9MiB / 15.51GiB",4.69%,"6.43MB / 84MB","0B / 0B",239
2025-03-04 08:15:14,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,140.05%,"137.1MiB / 1GiB",13.39%,"61MB / 35.5MB","0B / 0B",60
2025-03-04 08:15:26,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,30.08%,"4.439GiB / 15.51GiB",28.62%,"121MB / 52.7MB","0B / 0B",1431
2025-03-04 08:15:26,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,49.58%,"105.5MiB / 15.51GiB",0.66%,"92.7MB / 109MB","0B / 0B",40
2025-03-04 08:15:26,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,1.04%,"745.8MiB / 15.51GiB",4.70%,"6.6MB / 84.1MB","0B / 0B",239
2025-03-04 08:15:26,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,140.24%,"133MiB / 1GiB",12.98%,"64.2MB / 37.4MB","0B / 0B",60
2025-03-04 08:15:37,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,22.77%,"4.553GiB / 15.51GiB",29.36%,"123MB / 55.3MB","0B / 0B",1431
2025-03-04 08:15:37,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,12.66%,"105.5MiB / 15.51GiB",0.66%,"97.3MB / 114MB","0B / 0B",40
2025-03-04 08:15:37,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,1.22%,"747.3MiB / 15.51GiB",4.71%,"6.76MB / 84.1MB","0B / 0B",239
2025-03-04 08:15:37,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,140.13%,"133.9MiB / 1GiB",13.07%,"67.6MB / 39.3MB","0B / 0B",60
2025-03-04 08:15:49,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,21.28%,"4.614GiB / 15.51GiB",29.75%,"125MB / 57.8MB","0B / 0B",1431
2025-03-04 08:15:49,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,52.68%,"105.7MiB / 15.51GiB",0.67%,"102MB / 120MB","0B / 0B",40
2025-03-04 08:15:49,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,1.03%,"748.4MiB / 15.51GiB",4.71%,"6.94MB / 84.2MB","0B / 0B",238
2025-03-04 08:15:49,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,140.33%,"138.4MiB / 1GiB",13.52%,"70.9MB / 41.3MB","0B / 0B",60
