DateTime,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-04 09:27:13,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,12.67%,"104.2MiB / 15.51GiB",0.66%,"15.2MB / 17.7MB","0B / 0B",38
2025-03-04 09:27:13,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,137.32%,"136.6MiB / 1GiB",13.34%,"10.2MB / 5.8MB","0B / 0B",60
2025-03-04 09:27:13,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,3.43%,"898.1MiB / 15.51GiB",5.66%,"4.12MB / 83.1MB","0B / 0B",241
2025-03-04 09:27:26,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,44.23%,"3.24GiB / 15.51GiB",20.89%,"90.8MB / 12.1MB","0B / 0B",2941
2025-03-04 09:27:26,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,49.49%,"108.2MiB / 15.51GiB",0.68%,"19.8MB / 23.1MB","0B / 0B",38
2025-03-04 09:27:26,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,136.58%,"149.5MiB / 1GiB",14.60%,"13.4MB / 7.69MB","0B / 0B",60
2025-03-04 09:27:26,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,2.74%,"899.5MiB / 15.51GiB",5.66%,"4.29MB / 83.2MB","0B / 0B",241
2025-03-04 09:27:37,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,50.54%,"3.302GiB / 15.51GiB",21.29%,"92.7MB / 14.6MB","0B / 0B",2941
2025-03-04 09:27:37,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,58.75%,"112.3MiB / 15.51GiB",0.71%,"24.4MB / 28.4MB","0B / 0B",38
2025-03-04 09:27:37,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,141.05%,"150.6MiB / 1GiB",14.71%,"16.6MB / 9.54MB","0B / 0B",60
2025-03-04 09:27:37,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,2.21%,"901.7MiB / 15.51GiB",5.68%,"4.45MB / 83.2MB","0B / 0B",242
2025-03-04 09:27:50,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,46.23%,"3.317GiB / 15.51GiB",21.39%,"94.7MB / 17.3MB","0B / 0B",2942
2025-03-04 09:27:50,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,59.55%,"116MiB / 15.51GiB",0.73%,"29.1MB / 33.9MB","0B / 0B",38
2025-03-04 09:27:50,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,138.08%,"156.9MiB / 1GiB",15.32%,"19.8MB / 11.4MB","0B / 0B",60
2025-03-04 09:27:50,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,3.65%,"902.9MiB / 15.51GiB",5.69%,"4.64MB / 83.3MB","0B / 0B",240
2025-03-04 09:28:02,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,37.38%,"3.377GiB / 15.51GiB",21.78%,"96.6MB / 20MB","0B / 0B",2941
2025-03-04 09:28:02,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,12.74%,"118.1MiB / 15.51GiB",0.74%,"33.6MB / 39.2MB","0B / 0B",38
2025-03-04 09:28:02,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,140.16%,"165.1MiB / 1GiB",16.13%,"23.3MB / 13.4MB","0B / 0B",60
2025-03-04 09:28:02,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.88%,"904.5MiB / 15.51GiB",5.70%,"4.83MB / 83.3MB","0B / 0B",242
2025-03-04 09:28:14,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,34.29%,"3.511GiB / 15.51GiB",22.64%,"98.6MB / 22.6MB","0B / 0B",2941
2025-03-04 09:28:14,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,13.75%,"120.6MiB / 15.51GiB",0.76%,"38.8MB / 45.3MB","0B / 0B",38
2025-03-04 09:28:14,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,135.17%,"175.7MiB / 1GiB",17.16%,"26.7MB / 15.4MB","0B / 0B",60
2025-03-04 09:28:14,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.09%,"905.4MiB / 15.51GiB",5.70%,"4.98MB / 83.4MB","0B / 0B",240
2025-03-04 09:28:26,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,55.86%,"3.69GiB / 15.51GiB",23.79%,"100MB / 25.2MB","0B / 0B",2941
2025-03-04 09:28:26,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,14.12%,"123.9MiB / 15.51GiB",0.78%,"43.4MB / 50.7MB","0B / 0B",38
2025-03-04 09:28:26,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,135.86%,"182.7MiB / 1GiB",17.84%,"29.9MB / 17.3MB","0B / 0B",60
2025-03-04 09:28:26,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.37%,"892MiB / 15.51GiB",5.62%,"5.16MB / 83.4MB","0B / 0B",239
2025-03-04 09:28:38,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,83.39%,"3.85GiB / 15.51GiB",24.83%,"102MB / 27.6MB","0B / 0B",2941
2025-03-04 09:28:38,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,59.67%,"127.7MiB / 15.51GiB",0.80%,"47.9MB / 55.9MB","0B / 0B",38
2025-03-04 09:28:38,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,141.31%,"191.7MiB / 1GiB",18.72%,"33MB / 19.1MB","0B / 0B",60
2025-03-04 09:28:38,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,140.85%,"892.4MiB / 15.51GiB",5.62%,"5.33MB / 83.5MB","0B / 0B",240
2025-03-04 09:28:50,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,30.94%,"3.928GiB / 15.51GiB",25.33%,"104MB / 30.2MB","0B / 0B",2941
2025-03-04 09:28:50,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,24.88%,"130.7MiB / 15.51GiB",0.82%,"52.4MB / 61.2MB","0B / 0B",38
2025-03-04 09:28:50,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,138.92%,"196.3MiB / 1GiB",19.17%,"36.1MB / 20.9MB","0B / 0B",60
2025-03-04 09:28:50,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.32%,"893.2MiB / 15.51GiB",5.62%,"5.51MB / 83.5MB","0B / 0B",240
2025-03-04 09:29:03,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,42.47%,"4.002GiB / 15.51GiB",25.81%,"106MB / 32.8MB","0B / 0B",2941
2025-03-04 09:29:03,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,10.56%,"130.7MiB / 15.51GiB",0.82%,"57.1MB / 66.6MB","0B / 0B",38
2025-03-04 09:29:03,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,137.13%,"194.6MiB / 1GiB",19.00%,"39.3MB / 22.9MB","0B / 0B",60
2025-03-04 09:29:03,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.10%,"895.1MiB / 15.51GiB",5.64%,"5.69MB / 83.6MB","0B / 0B",240
2025-03-04 09:29:14,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,21.71%,"4.068GiB / 15.51GiB",26.23%,"108MB / 35.2MB","0B / 0B",2948
2025-03-04 09:29:14,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,10.77%,"130.5MiB / 15.51GiB",0.82%,"61.8MB / 72.1MB","0B / 0B",38
2025-03-04 09:29:14,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,140.50%,"197.1MiB / 1GiB",19.25%,"42.5MB / 24.8MB","0B / 0B",60
2025-03-04 09:29:14,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.14%,"897.3MiB / 15.51GiB",5.65%,"5.85MB / 83.6MB","0B / 0B",240
2025-03-04 09:29:27,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,21.16%,"4.128GiB / 15.51GiB",26.62%,"110MB / 38MB","0B / 0B",2941
2025-03-04 09:29:27,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,10.61%,"130.8MiB / 15.51GiB",0.82%,"66.5MB / 77.6MB","0B / 0B",38
2025-03-04 09:29:27,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,139.64%,"194.3MiB / 1GiB",18.98%,"45.8MB / 26.7MB","0B / 0B",60
2025-03-04 09:29:27,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.41%,"897.6MiB / 15.51GiB",5.65%,"6.04MB / 83.7MB","0B / 0B",240
2025-03-04 09:29:39,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,61.79%,"4.361GiB / 15.51GiB",28.12%,"112MB / 40.5MB","0B / 0B",2941
2025-03-04 09:29:39,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,30.58%,"130.5MiB / 15.51GiB",0.82%,"70.9MB / 82.7MB","0B / 0B",38
2025-03-04 09:29:39,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,128.86%,"194MiB / 1GiB",18.94%,"48.9MB / 28.5MB","0B / 0B",60
2025-03-04 09:29:39,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,2.22%,"898.9MiB / 15.51GiB",5.66%,"6.22MB / 83.7MB","0B / 0B",243
2025-03-04 09:29:51,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,22.61%,"4.356GiB / 15.51GiB",28.09%,"114MB / 43.2MB","0B / 0B",2941
2025-03-04 09:29:51,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,57.16%,"131MiB / 15.51GiB",0.82%,"75.4MB / 88.1MB","0B / 0B",38
2025-03-04 09:29:51,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,139.48%,"192MiB / 1GiB",18.75%,"52.1MB / 30.4MB","0B / 0B",60
2025-03-04 09:29:51,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,3.04%,"900.7MiB / 15.51GiB",5.67%,"6.38MB / 83.8MB","0B / 0B",240
2025-03-04 09:30:03,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,22.90%,"4.44GiB / 15.51GiB",28.63%,"116MB / 45.8MB","0B / 0B",2941
2025-03-04 09:30:03,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,52.58%,"131.1MiB / 15.51GiB",0.83%,"80MB / 93.4MB","0B / 0B",39
2025-03-04 09:30:03,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,138.76%,"190.7MiB / 1GiB",18.62%,"55.2MB / 32.3MB","0B / 0B",60
2025-03-04 09:30:03,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,17.00%,"902.5MiB / 15.51GiB",5.68%,"6.57MB / 83.8MB","0B / 0B",240
2025-03-04 09:30:15,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,23.06%,"4.546GiB / 15.51GiB",29.31%,"118MB / 48.5MB","0B / 0B",2941
2025-03-04 09:30:15,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,10.32%,"130.6MiB / 15.51GiB",0.82%,"84.8MB / 98.8MB","0B / 0B",39
2025-03-04 09:30:15,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,138.32%,"196.8MiB / 1GiB",19.22%,"58.3MB / 34.2MB","0B / 0B",60
2025-03-04 09:30:15,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,2.12%,"904MiB / 15.51GiB",5.69%,"6.73MB / 83.9MB","0B / 0B",240
2025-03-04 09:30:27,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,67.71%,"4.693GiB / 15.51GiB",30.26%,"120MB / 51.2MB","0B / 0B",2941
2025-03-04 09:30:27,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,10.10%,"131.3MiB / 15.51GiB",0.83%,"89.5MB / 104MB","0B / 0B",39
2025-03-04 09:30:27,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,131.30%,"193.5MiB / 1GiB",18.90%,"61.6MB / 36.1MB","0B / 0B",60
2025-03-04 09:30:27,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.25%,"905.3MiB / 15.51GiB",5.70%,"6.91MB / 83.9MB","0B / 0B",240
2025-03-04 09:30:40,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,27.46%,"4.823GiB / 15.51GiB",31.10%,"122MB / 53.8MB","0B / 0B",2941
2025-03-04 09:30:40,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,11.02%,"130.9MiB / 15.51GiB",0.82%,"94MB / 110MB","0B / 0B",39
2025-03-04 09:30:40,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,141.46%,"192.1MiB / 1GiB",18.76%,"64.8MB / 38MB","0B / 0B",60
2025-03-04 09:30:40,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,2.00%,"906.6MiB / 15.51GiB",5.71%,"7.09MB / 84MB","0B / 0B",242
2025-03-04 09:30:51,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,21.55%,"4.923GiB / 15.51GiB",31.75%,"124MB / 56.4MB","0B / 0B",2941
2025-03-04 09:30:51,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,53.75%,"131.6MiB / 15.51GiB",0.83%,"98.5MB / 115MB","0B / 0B",39
2025-03-04 09:30:51,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,131.44%,"190.7MiB / 1GiB",18.62%,"68MB / 39.8MB","0B / 0B",60
2025-03-04 09:30:51,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.93%,"907.5MiB / 15.51GiB",5.71%,"7.26MB / 84MB","0B / 0B",240
2025-03-04 09:31:04,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,23.74%,"5.059GiB / 15.51GiB",32.62%,"125MB / 59.1MB","0B / 0B",2941
2025-03-04 09:31:04,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,18.05%,"131MiB / 15.51GiB",0.82%,"103MB / 120MB","0B / 0B",39
2025-03-04 09:31:04,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,139.88%,"189.7MiB / 1GiB",18.52%,"71.1MB / 41.7MB","0B / 0B",60
2025-03-04 09:31:04,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,3.94%,"909MiB / 15.51GiB",5.72%,"7.44MB / 84.1MB","0B / 0B",241
2025-03-04 09:31:15,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,23.64%,"5.123GiB / 15.51GiB",33.03%,"127MB / 61.6MB","0B / 0B",2941
2025-03-04 09:31:15,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,12.34%,"131.1MiB / 15.51GiB",0.83%,"108MB / 126MB","0B / 0B",39
2025-03-04 09:31:15,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,136.57%,"186.1MiB / 1GiB",18.17%,"74.3MB / 43.6MB","0B / 0B",60
2025-03-04 09:31:15,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,9.50%,"910.5MiB / 15.51GiB",5.73%,"7.6MB / 84.1MB","0B / 0B",240
