DateTime,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-04 09:45:36,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,138.92%,"173.6MiB / 1GiB",16.95%,"154MB / 90.6MB","0B / 0B",61
2025-03-04 09:45:36,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.43%,"931MiB / 15.51GiB",5.86%,"13.3MB / 86.1MB","0B / 0B",246
2025-03-04 09:45:48,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,75.60%,"3.272GiB / 15.51GiB",21.10%,"177MB / 129MB","0B / 0B",3451
2025-03-04 09:45:48,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,11.96%,"122.1MiB / 15.51GiB",0.77%,"228MB / 266MB","0B / 0B",39
2025-03-04 09:45:48,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,140.13%,"183.1MiB / 1GiB",17.88%,"157MB / 92.5MB","0B / 0B",60
2025-03-04 09:45:48,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,183.22%,"932.4MiB / 15.51GiB",5.87%,"13.4MB / 86.1MB","0B / 0B",246
2025-03-04 09:45:59,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,46.21%,"3.395GiB / 15.51GiB",21.89%,"179MB / 131MB","0B / 0B",3451
2025-03-04 09:45:59,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,13.55%,"123.5MiB / 15.51GiB",0.78%,"232MB / 271MB","0B / 0B",39
2025-03-04 09:45:59,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,137.14%,"186.7MiB / 1GiB",18.23%,"161MB / 94.3MB","0B / 0B",60
2025-03-04 09:45:59,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.09%,"932.8MiB / 15.51GiB",5.87%,"13.6MB / 86.2MB","0B / 0B",244
2025-03-04 09:46:11,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,49.65%,"3.461GiB / 15.51GiB",22.32%,"181MB / 134MB","0B / 0B",3451
2025-03-04 09:46:11,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,51.30%,"125.6MiB / 15.51GiB",0.79%,"236MB / 277MB","0B / 0B",39
2025-03-04 09:46:11,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,141.66%,"192.5MiB / 1GiB",18.80%,"164MB / 96.1MB","0B / 0B",60
2025-03-04 09:46:11,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.46%,"933.7MiB / 15.51GiB",5.88%,"13.8MB / 86.2MB","0B / 0B",244
2025-03-04 09:46:22,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,38.00%,"3.524GiB / 15.51GiB",22.72%,"182MB / 136MB","0B / 0B",3451
2025-03-04 09:46:22,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,57.37%,"127.2MiB / 15.51GiB",0.80%,"241MB / 282MB","0B / 0B",39
2025-03-04 09:46:22,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,138.48%,"187.4MiB / 1GiB",18.30%,"167MB / 97.8MB","0B / 0B",60
2025-03-04 09:46:22,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.06%,"934.5MiB / 15.51GiB",5.88%,"13.9MB / 86.3MB","0B / 0B",244
2025-03-04 09:46:34,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,37.92%,"3.606GiB / 15.51GiB",23.25%,"184MB / 139MB","0B / 0B",3452
2025-03-04 09:46:34,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,13.75%,"128.8MiB / 15.51GiB",0.81%,"245MB / 287MB","0B / 0B",39
2025-03-04 09:46:34,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,139.75%,"191.4MiB / 1GiB",18.69%,"170MB / 99.7MB","0B / 0B",60
2025-03-04 09:46:34,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,0.87%,"935.2MiB / 15.51GiB",5.89%,"14.1MB / 86.3MB","0B / 0B",244
2025-03-04 09:46:46,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,50.37%,"3.697GiB / 15.51GiB",23.84%,"186MB / 141MB","0B / 0B",3451
2025-03-04 09:46:46,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,12.10%,"131.1MiB / 15.51GiB",0.83%,"250MB / 292MB","0B / 0B",39
2025-03-04 09:46:46,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,141.31%,"188.1MiB / 1GiB",18.37%,"173MB / 102MB","0B / 0B",60
2025-03-04 09:46:46,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,0.94%,"936.5MiB / 15.51GiB",5.90%,"14.3MB / 86.4MB","0B / 0B",244
2025-03-04 09:46:57,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,33.92%,"3.82GiB / 15.51GiB",24.63%,"188MB / 144MB","0B / 0B",3451
2025-03-04 09:46:57,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,41.45%,"133.5MiB / 15.51GiB",0.84%,"254MB / 298MB","0B / 0B",39
2025-03-04 09:46:57,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,140.11%,"191.3MiB / 1GiB",18.69%,"176MB / 103MB","0B / 0B",60
2025-03-04 09:46:57,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.20%,"937.4MiB / 15.51GiB",5.90%,"14.4MB / 86.4MB","0B / 0B",245
2025-03-04 09:47:09,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,47.55%,"3.95GiB / 15.51GiB",25.47%,"190MB / 146MB","0B / 0B",3451
2025-03-04 09:47:09,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,54.40%,"135.6MiB / 15.51GiB",0.85%,"259MB / 303MB","0B / 0B",39
2025-03-04 09:47:09,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,138.41%,"195.8MiB / 1GiB",19.12%,"179MB / 105MB","0B / 0B",60
2025-03-04 09:47:09,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,4.41%,"905.1MiB / 15.51GiB",5.70%,"14.6MB / 86.5MB","0B / 0B",244
2025-03-04 09:47:21,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,53.64%,"4.053GiB / 15.51GiB",26.14%,"191MB / 149MB","0B / 0B",3451
2025-03-04 09:47:21,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,56.84%,"139.8MiB / 15.51GiB",0.88%,"263MB / 308MB","0B / 0B",39
2025-03-04 09:47:21,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,135.86%,"202.6MiB / 1GiB",19.78%,"182MB / 107MB","0B / 0B",60
2025-03-04 09:47:21,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.06%,"905.5MiB / 15.51GiB",5.70%,"14.8MB / 86.5MB","0B / 0B",244
2025-03-04 09:47:32,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,33.89%,"4.191GiB / 15.51GiB",27.02%,"193MB / 151MB","0B / 0B",3451
2025-03-04 09:47:32,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,32.50%,"142.5MiB / 15.51GiB",0.90%,"267MB / 313MB","0B / 0B",39
2025-03-04 09:47:32,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,137.89%,"210.4MiB / 1GiB",20.54%,"185MB / 109MB","0B / 0B",60
2025-03-04 09:47:32,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.19%,"906MiB / 15.51GiB",5.71%,"14.9MB / 86.6MB","0B / 0B",244
2025-03-04 09:47:44,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,34.25%,"4.281GiB / 15.51GiB",27.60%,"195MB / 153MB","0B / 0B",3453
2025-03-04 09:47:44,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,10.81%,"142.9MiB / 15.51GiB",0.90%,"272MB / 318MB","0B / 0B",39
2025-03-04 09:47:44,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,130.74%,"209.7MiB / 1GiB",20.48%,"188MB / 110MB","0B / 0B",60
2025-03-04 09:47:44,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,2.57%,"907.3MiB / 15.51GiB",5.71%,"15.1MB / 86.6MB","0B / 0B",244
2025-03-04 09:47:55,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,34.10%,"4.337GiB / 15.51GiB",27.97%,"197MB / 156MB","0B / 0B",3457
2025-03-04 09:47:55,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,12.68%,"142.6MiB / 15.51GiB",0.90%,"276MB / 323MB","0B / 0B",39
2025-03-04 09:47:55,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,138.68%,"211.8MiB / 1GiB",20.68%,"191MB / 112MB","0B / 0B",60
2025-03-04 09:47:55,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.06%,"907.8MiB / 15.51GiB",5.72%,"15.3MB / 86.7MB","0B / 0B",243
2025-03-04 09:48:07,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,24.02%,"4.387GiB / 15.51GiB",28.29%,"199MB / 158MB","0B / 0B",3452
2025-03-04 09:48:07,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,12.22%,"142.6MiB / 15.51GiB",0.90%,"280MB / 328MB","0B / 0B",39
2025-03-04 09:48:07,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,137.82%,"208.6MiB / 1GiB",20.37%,"194MB / 114MB","0B / 0B",60
2025-03-04 09:48:07,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,4.04%,"909.4MiB / 15.51GiB",5.73%,"15.4MB / 86.7MB","0B / 0B",243
2025-03-04 09:48:19,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,30.83%,"4.437GiB / 15.51GiB",28.61%,"200MB / 161MB","0B / 0B",3453
2025-03-04 09:48:19,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,54.17%,"143MiB / 15.51GiB",0.90%,"284MB / 333MB","0B / 0B",39
2025-03-04 09:48:19,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,136.72%,"212MiB / 1GiB",20.70%,"197MB / 116MB","0B / 0B",60
2025-03-04 09:48:19,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.00%,"910.2MiB / 15.51GiB",5.73%,"15.6MB / 86.8MB","0B / 0B",243
2025-03-04 09:48:30,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,27.33%,"4.497GiB / 15.51GiB",29.00%,"202MB / 163MB","0B / 0B",3451
2025-03-04 09:48:30,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,58.23%,"143MiB / 15.51GiB",0.90%,"289MB / 338MB","0B / 0B",39
2025-03-04 09:48:30,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,139.61%,"210.1MiB / 1GiB",20.52%,"200MB / 117MB","0B / 0B",60
2025-03-04 09:48:30,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,0.97%,"911MiB / 15.51GiB",5.74%,"15.8MB / 86.8MB","0B / 0B",243
2025-03-04 09:48:42,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,22.66%,"4.584GiB / 15.51GiB",29.56%,"204MB / 165MB","0B / 0B",3451
2025-03-04 09:48:42,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,10.77%,"142.7MiB / 15.51GiB",0.90%,"293MB / 343MB","0B / 0B",39
2025-03-04 09:48:42,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,139.61%,"212.8MiB / 1GiB",20.78%,"203MB / 119MB","0B / 0B",60
2025-03-04 09:48:42,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,0.89%,"911.5MiB / 15.51GiB",5.74%,"15.9MB / 86.9MB","0B / 0B",243
2025-03-04 09:48:54,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,23.37%,"4.724GiB / 15.51GiB",30.46%,"206MB / 168MB","0B / 0B",3451
2025-03-04 09:48:54,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,10.33%,"143.1MiB / 15.51GiB",0.90%,"297MB / 348MB","0B / 0B",39
2025-03-04 09:48:54,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,135.82%,"215.8MiB / 1GiB",21.08%,"206MB / 121MB","0B / 0B",60
2025-03-04 09:48:54,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,2.27%,"912.3MiB / 15.51GiB",5.74%,"16.1MB / 86.9MB","0B / 0B",244
2025-03-04 09:49:04,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,23.79%,"4.822GiB / 15.51GiB",31.10%,"207MB / 170MB","0B / 0B",3451
2025-03-04 09:49:04,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,10.18%,"143.3MiB / 15.51GiB",0.90%,"302MB / 353MB","0B / 0B",39
2025-03-04 09:49:04,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,126.65%,"212.3MiB / 1GiB",20.74%,"209MB / 123MB","0B / 0B",60
2025-03-04 09:49:04,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.09%,"914.1MiB / 15.51GiB",5.76%,"16.3MB / 87MB","0B / 0B",244
2025-03-04 09:49:16,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,25.06%,"4.907GiB / 15.51GiB",31.64%,"209MB / 173MB","0B / 0B",3451
2025-03-04 09:49:16,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,12.12%,"142.8MiB / 15.51GiB",0.90%,"306MB / 358MB","0B / 0B",39
2025-03-04 09:49:16,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,138.94%,"211.6MiB / 1GiB",20.67%,"212MB / 124MB","0B / 0B",60
2025-03-04 09:49:16,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.02%,"915MiB / 15.51GiB",5.76%,"16.4MB / 87MB","0B / 0B",244
2025-03-04 09:49:27,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,22.49%,"5.038GiB / 15.51GiB",32.49%,"211MB / 175MB","0B / 0B",3451
2025-03-04 09:49:27,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,54.30%,"142.9MiB / 15.51GiB",0.90%,"310MB / 363MB","0B / 0B",39
2025-03-04 09:49:27,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,139.05%,"210.1MiB / 1GiB",20.52%,"215MB / 126MB","0B / 0B",60
2025-03-04 09:49:27,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.02%,"915.8MiB / 15.51GiB",5.77%,"16.6MB / 87.1MB","0B / 0B",244
2025-03-04 09:49:39,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,25.42%,"5.129GiB / 15.51GiB",33.07%,"213MB / 177MB","0B / 0B",3451
2025-03-04 09:49:39,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,48.90%,"142.7MiB / 15.51GiB",0.90%,"314MB / 368MB","0B / 0B",39
2025-03-04 09:49:39,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,140.22%,"210.2MiB / 1GiB",20.53%,"218MB / 128MB","0B / 0B",60
2025-03-04 09:49:39,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,0.93%,"916.8MiB / 15.51GiB",5.77%,"16.8MB / 87.1MB","0B / 0B",244
2025-03-04 09:49:51,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,24.45%,"5.243GiB / 15.51GiB",33.81%,"214MB / 180MB","0B / 0B",3451
2025-03-04 09:49:51,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,12.77%,"142.8MiB / 15.51GiB",0.90%,"319MB / 372MB","0B / 0B",39
2025-03-04 09:49:51,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,137.15%,"213.7MiB / 1GiB",20.87%,"221MB / 130MB","0B / 0B",60
2025-03-04 09:49:51,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,1.18%,"917.3MiB / 15.51GiB",5.78%,"16.9MB / 87.2MB","0B / 0B",244
2025-03-04 09:50:02,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,26.76%,"5.095GiB / 15.51GiB",32.85%,"216MB / 182MB","0B / 0B",1497
2025-03-04 09:50:02,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,9.06%,"134.8MiB / 15.51GiB",0.85%,"322MB / 377MB","0B / 0B",39
2025-03-04 09:50:02,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,138.15%,"206.1MiB / 1GiB",20.12%,"223MB / 131MB","0B / 0B",60
2025-03-04 09:50:02,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,0.64%,"918.2MiB / 15.51GiB",5.78%,"17.1MB / 87.2MB","0B / 0B",244
2025-03-04 09:50:14,b1d9215d4c25,reverse-proxy-agent-1,b1d9215d4c25,0.11%,"244MiB / 15.51GiB",1.54%,"216MB / 182MB","0B / 0B",47
2025-03-04 09:50:14,e5feb6775499,reverse-proxy-nginx-proxy-1,e5feb6775499,0.11%,"128.8MiB / 15.51GiB",0.81%,"323MB / 377MB","0B / 0B",39
2025-03-04 09:50:14,c58573cc5ebf,reverse-proxy-api-1,c58573cc5ebf,0.11%,"177.8MiB / 1GiB",17.36%,"223MB / 132MB","0B / 0B",60
2025-03-04 09:50:14,12070a1d6b5f,reverse-proxy-controller-1,12070a1d6b5f,0.55%,"917.4MiB / 15.51GiB",5.78%,"17.2MB / 87.2MB","0B / 0B",232
